ID: 15 - Nombre: Andres - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login Alumno; Fecha: 02-05-2025; Hora: 08:15:32
15 - Andres; Archivo: actividades.php; Acción: Lista las actividades de los alumnos; Fecha: 02-05-2025; Hora: 08:15:32
ID: 15 - Nombre: Andres - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login Alumno; Fecha: 02-05-2025; Hora: 09:33:41
15 - Andres; Archivo: actividades.php; Acción: Lista las actividades de los alumnos; Fecha: 02-05-2025; Hora: 09:33:42
ID: 15 - Nombre: Andres - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login Alumno; Fecha: 02-05-2025; Hora: 10:37:32
15 - Andres; Archivo: actividades.php; Acción: Lista las actividades de los alumnos; Fecha: 02-05-2025; Hora: 10:37:33
ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 02-05-2025; Hora: 10:38:36
ID: 15 - Nombre: Andres - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login Alumno; Fecha: 02-05-2025; Hora: 15:33:50
15 - Andres; Archivo: actividades.php; Acción: Lista las actividades de los alumnos; Fecha: 02-05-2025; Hora: 15:33:51
