ID: 15 - Nombre: Andres - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login Alumno; Fecha: 30-04-2025; Hora: 09:28:02
ID: 15 - Nombre: Andres - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login Alumno; Fecha: 30-04-2025; Hora: 10:17:33
ID: 15 - Nombre: Andres - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login Alumno; Fecha: 30-04-2025; Hora: 14:05:53
ID: 1 - Nombre: Software - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login; Fecha: 30-04-2025; Hora: 15:05:42
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 30-04-2025; Hora: 15:06:12
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 30-04-2025; Hora: 15:06:12
1 - Software; Archivo: pagos.php; Acción: Recoger los medios de pago; Fecha: 30-04-2025; Hora: 15:06:17
1 - Software; Archivo: tarifaAloja.php; Acción: Lista las tarifas de alojamiento; Fecha: 30-04-2025; Hora: 15:06:17
ID: 15 - Nombre: Andres - IP: 192.168.31.3; Archivo: usuario.php; Acción: Se hace login Alumno; Fecha: 30-04-2025; Hora: 16:05:50
